date,maxtempm,mintempm,avgtempm,avgtempm_1,avgtempm_2,meanhdd_3,meanhdd_1,meanhdd_2,meancdd_1,meancdd_2,meancdd_3,minPrecipitationWaterEquiv,maxPrecipitationWaterEquiv,meanPrecipitationWaterEquiv,minSnowfall,maxSnowfall,meanSnowfall,Snow/IceDepth_1,Snow/IceDepth_2,Snow/IceDepth_3,mindewpt,maxdewpt,meandewpt,minpressure,maxpressure,meanpressure,minhumidity,maxhumidity,meanhumidity,Waterlevel_1,Waterlevel_2,Waterlevel_3,minWaterlevel_1,minWaterlevel_2,minWaterlevel_3,maxWaterlevel_1,maxWaterlevel_2,maxWaterlevel_3,Waterlevel
7/26/1981,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,17,9,994,1003,1000.17,4,32,32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
7/27/1981,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,8,19,15,994,1003,999.7,10,40,40,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
7/28/1981,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,9,24,19,996,1006,1001.1,17,94,94,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
7/29/1981,73,62,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,15,23,19,993,1003,999.27,18,74,74,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
7/30/1981,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,17,23,21,996,1005,1000.95,34,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
7/31/1981,75,63,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,18,23,20,1000,1007,1004.8,44,83,83,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
08/01/81,75,62,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,17,24,21,1000,1007,1004.37,21,100,100,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
08/02/81,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,23,15,996,1005,1002.17,8,62,62,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
08/03/81,78,62,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,12,22,16,997,1005,1001.83,10,51,51,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
08/04/81,78,63,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,9,23,19,996,1005,1001.97,15,49,49,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
08/05/81,77,65,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,17,24,19,999,1007,1003.7,18,52,52,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
08/06/81,75,65,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,18,25,20,1000,1009,1005.48,31,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
08/07/81,77,65,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,14,22,18,1000,1007,1004.62,22,66,66,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
08/08/81,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,17,23,20,998,1007,1003.76,21,94,94,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
08/09/81,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,10,23,17,997,1005,1002.33,13,74,74,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
08/10/81,77,66,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,8,19,14,997,1005,1001.94,9,65,65,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
08/11/81,78,66,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,9,19,15,996,1004,1001.6,13,61,61,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
08/12/81,78,67,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,10,21,16,996,1004,1001.05,18,48,48,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
8/13/1981,80,67,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,12,22,17,997,1006,1003.14,12,88,88,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
8/14/1981,77,65,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,13,22,20,997,1008,1003.52,30,83,83,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
8/15/1981,75,66,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,17,20,18,997,1005,1001.91,23,55,55,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
8/16/1981,74,66,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,15,22,19,997,1004,1002.38,18,58,58,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
8/17/1981,77,66,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,17,22,19,996,1004,1001.49,23,59,59,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
8/18/1981,74,67,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,17,22,19,994,1002,999.46,21,49,49,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/19/1981,75,67,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,17,22,19,995,1003,999.92,20,62,62,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
8/20/1981,80,63,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,16,20,18,997,1003,1000.83,24,69,69,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
8/21/1981,81,65,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,16,22,19,999,1007,1002.93,32,92,92,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
8/22/1981,79,64,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,18,22,20,998,1022,1002.88,30,74,74,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
8/23/1981,73,65,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,16,22,20,995,1002,999.41,23,70,70,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
8/24/1981,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,17,24,21,994,1001,998.64,22,66,66,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/25/1981,84,67,75.5,75.5,75.5,0,0,0,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,19,29,22,996,1002,999.8,30,79,79,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/26/1981,85,71,78,78,78,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,20,25,23,995,1003,1000.41,27,84,84,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/27/1981,91,67,79,79,79,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,24,27,25,997,1003,1000.93,60,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/28/1981,81,65,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,23,26,25,998,1003,1000.9,66,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/29/1981,72,62,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,22,27,25,994,1001,998.37,38,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/30/1981,77,62,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,24,27,25,994,1000,997.67,53,89,89,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/31/1981,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,23,26,25,995,1001,998.48,44,89,89,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
09/01/81,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,20,27,25,996,1002,999.85,40,89,89,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
09/02/81,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,22,25,23,995,1002,999.69,40,84,84,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/03/81,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,20,23,21,997,1003,1000.41,36,79,79,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/04/81,73,64,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,19,23,21,998,1004,1001.72,31,74,74,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
09/05/81,72,64,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,19,23,21,1000,1006,1003.32,29,70,70,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/06/81,77,66,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,19,22,20,999,1006,1003.08,27,62,62,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/07/81,74,65,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,19,21,20,998,1005,1001.79,26,52,52,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
09/08/81,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,18,22,19,999,1005,1002.67,28,55,55,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
09/09/81,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,18,22,20,998,1005,1002.6,27,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/10/81,73,63,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,19,25,23,1000,1011,1003.25,46,84,84,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/11/81,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,22,25,24,997,1004,1001.75,41,89,89,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
09/12/81,72,63,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,22,24,23,997,1003,1000.82,43,79,79,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
9/13/1981,77,63,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,21,28,24,996,1003,1000.77,33,95,95,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
9/14/1981,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,23,27,26,998,1003,1001.27,59,94,94,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
9/15/1981,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,25,27,26,998,1003,1001.44,59,94,94,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
9/16/1981,79,65,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,23,27,26,997,1004,1001.63,56,94,94,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
9/17/1981,81,65,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,23,27,25,995,1003,1000.7,47,93,93,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
9/18/1981,91,65,78,78,78,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,24,26,25,994,1001,998.82,49,89,89,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
9/19/1981,87,65,76,76,76,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,24,26,25,996,1001,999.08,59,94,94,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
9/20/1981,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,24,28,26,995,1000,998.45,74,100,100,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
9/21/1981,77,63,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,25,27,26,995,1000,997.67,88,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
9/22/1981,78,63,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,24,27,25,994,999,997.63,74,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/23/1981,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,23,25,24,996,1000,998.16,69,100,100,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
9/24/1981,73,63,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,23,25,24,998,1004,1002.22,51,95,95,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/25/1981,73,61,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23,27,25,998,1004,1002.08,62,95,95,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/26/1981,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,24,27,26,1000,1005,1002.4,89,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/27/1981,69,62,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,24,27,25,1002,1006,1004.2,89,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/28/1981,74,62,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,25,26,26,1001,1008,1004.22,82,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/29/1981,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,24,26,25,1002,1006,1004.36,68,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/30/1981,73,63,68,68,68,0,0,0,3,3,3,0.05,0.05,0.05,0,0,0,0,0,0,23,25,24,1000,1006,1004,62,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
10/01/81,69,64,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0.36,0.36,0.36,0,0,0,0,0,0,22,25,23,998,1004,1001.6,56,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/02/81,71,63,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,21,24,23,998,1003,1000.49,49,94,94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/03/81,68,62,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,22,998,1004,1001.91,44,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/04/81,69,60,64.5,64.5,64.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,1000,1006,1003.15,46,79,79,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
10/05/81,71,59,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,24,1000,1006,1004.13,52,100,100,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
10/06/81,76,60,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,25,27,26,1000,1006,1004.26,70,100,100,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
10/07/81,75,60,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,24,26,25,1001,1006,1003.51,71,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
10/08/81,75,62,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,23,26,25,1000,1005,1002.93,61,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
10/09/81,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,22,26,24,999,1004,1002.76,53,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
10/10/81,75,62,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,22,24,23,999,1005,1002.75,53,89,89,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
10/11/81,69,58,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,1001,1007,1004.42,51,89,89,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
10/12/81,68,54,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1000,1009,1007.07,52,100,100,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
10/13/1981,66,51,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,21,24,23,1002,1008,1005.86,46,83,83,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
10/14/1981,66,51,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,1000,1007,1004.24,43,79,79,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
10/15/1981,69,52,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,21,24,22,999,1005,1002.89,37,78,78,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
10/16/1981,73,54,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,20,24,22,999,1005,1002.94,40,74,74,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
10/17/1981,78,55,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,22,25,24,1001,1006,1003.96,49,79,79,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
10/18/1981,86,56,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,22,26,25,999,1006,1003.76,41,94,94,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
10/19/1981,93,61,77,77,77,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,22,25,24,998,1005,1002.29,37,84,84,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
10/20/1981,83,62,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,23,25,24,999,1005,1002.72,43,84,84,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
10/21/1981,71,59,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,24,1002,1007,1005.06,53,100,100,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
10/22/1981,67,56,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,1000,1007,1004.38,60,100,100,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
10/23/1981,70,55,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,21,26,24,999,1006,1003.22,73,100,100,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
10/24/1981,68,58,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,25,24,999,1004,1001.82,57,100,100,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
10/25/1981,69,61,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,997,1003,1001.64,49,100,100,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
10/26/1981,67,60,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,24,26,25,996,1004,1001.98,54,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
10/27/1981,68,60,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,27,26,999,1003,1001.47,66,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
10/28/1981,70,57,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0.04,0.04,0.04,0,0,0,0,0,0,24,26,25,999,1005,1002.58,64,100,100,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
10/29/1981,70,53,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,23,27,25,1000,1007,1004.9,61,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
10/30/1981,75,52,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1003,1008,1005.98,56,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
10/31/1981,84,53,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,22,25,23,1003,1008,1006.16,50,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
11/01/81,89,58,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,23,25,24,1004,1008,1006.63,56,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
11/02/81,89,58,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,22,25,23,1004,1011,1008.15,43,95,95,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/03/81,78,55,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,21,23,22,1004,1011,1007.9,40,83,83,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/04/81,70,54,62,62,62,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,25,22,1005,1010,1007.84,40,89,89,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/05/81,69,56,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1005,1011,1008.19,39,94,94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/06/81,67,59,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,24,22,1006,1011,1008.49,37,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/07/81,68,53,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,18,25,22,1002,1010,1006.81,31,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/08/81,78,56,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,17,24,21,1004,1010,1007.3,25,83,83,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
11/09/81,83,57,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,19,24,21,1005,1011,1008.85,30,70,70,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
11/10/81,70,53,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1006,1012,1009.59,48,94,94,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
11/11/81,69,53,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,25,23,1005,1012,1009.11,32,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
11/12/81,66,56,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1004,1011,1008.59,44,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
11/13/1981,66,59,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,19,25,23,1003,1010,1007.36,31,94,94,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
11/14/1981,69,58,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,16,24,20,1002,1009,1006.94,29,84,84,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
11/15/1981,67,59,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,22,18,1002,1009,1006.69,22,78,78,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
11/16/1981,66,59,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,10,19,15,1002,1009,1005.96,12,73,73,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
11/17/1981,69,55,62,62,62,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,19,14,1000,1008,1005.27,9,65,65,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
11/18/1981,77,53,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,15,1001,1009,1004.83,11,65,65,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
11/19/1981,81,57,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,11,25,21,1000,1006,1003.91,31,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
11/20/1981,74,51,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,19,24,22,1001,1006,1004.59,33,79,79,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
